,Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,Category_Furniture,Category_Office Supplies,Category_Technology,Sub-Category_Accessories,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables
3635,2169,CA-2020-117870,27-01-2020,30-01-2020,Second Class,JH-15820,John Huston,Consumer,United States,Kent,Ohio,East,OFF-AR-10004078,Newell 312,144.016,3,1.752,,COD,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3636,9916,CA-2020-160927,29-01-2020,31-01-2020,Second Class,TM-21010,Tamara Manning,Consumer,United States,Marion,Iowa,Central,OFF-PA-10000176,Xerox 1887,129.85,5,45.528,,COD,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3637,5032,CA-2020-139304,29-01-2020,02-02-2020,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Francisco,California,West,OFF-BI-10002498,Clear Mylar Reinforcing Strips,167.616,8,40.3704,,COD,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3638,5030,CA-2020-139304,29-01-2020,02-02-2020,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Francisco,California,West,OFF-AR-10001216,Newell 339,96.34,3,2.1684,,Online,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3639,7028,CA-2020-131653,29-01-2020,05-02-2020,Standard Class,RD-19585,Rob Dowd,Consumer,United States,New York City,New York,East,OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,85.22,2,2.4012,,Cards,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3640,8590,CA-2020-145338,29-01-2020,01-02-2020,First Class,BD-11770,Bryan Davis,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",102.768,2,0.4768,,Online,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3641,5031,CA-2020-139304,29-01-2020,02-02-2020,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Francisco,California,West,OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,117.57,1,2.2282,,COD,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3642,9915,CA-2020-160927,29-01-2020,31-01-2020,Second Class,TM-21010,Tamara Manning,Consumer,United States,Marion,Iowa,Central,OFF-PA-10003848,Xerox 1997,111.96,2,6.2208,,COD,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3643,9917,CA-2020-160927,29-01-2020,31-01-2020,Second Class,TM-21010,Tamara Manning,Consumer,United States,Marion,Iowa,Central,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",140.48,1,3.5048,,Cards,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3644,2922,CA-2020-164329,30-01-2020,30-01-2020,Same Day,MM-17920,Michael Moore,Consumer,United States,San Francisco,California,West,OFF-ST-10001511,Space Solutions Commercial Steel Shelving,147.3,2,6.465,,Cards,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3645,4144,CA-2020-112725,30-01-2020,06-02-2020,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,West,OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",107.74,7,5.733,1.0,Online,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3646,774,CA-2020-104220,30-01-2020,05-02-2020,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,Central,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,111.71,1,3.4695,,Online,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3647,8271,CA-2020-121790,30-01-2020,06-02-2020,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,Central,OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",114.344,2,3.1536,,COD,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3648,4145,CA-2020-112725,30-01-2020,06-02-2020,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,West,OFF-AR-10001227,Newell 338,131.82,3,2.3814,1.0,COD,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3649,771,CA-2020-104220,30-01-2020,05-02-2020,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,Central,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,116.28,2,9.14,,COD,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3650,8269,CA-2020-121790,30-01-2020,06-02-2020,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,Central,OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,120.68,4,2.772,,Online,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3651,775,CA-2020-104220,30-01-2020,05-02-2020,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,Central,OFF-AR-10004648,Boston 19500 Mighty Mite Electric Pencil Sharpener,135.3,2,10.881,,Online,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3652,773,CA-2020-104220,30-01-2020,05-02-2020,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,Central,OFF-BI-10000301,GBC Instant Report Kit,162.35,5,16.175,,Online,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3653,5147,CA-2020-161333,02-02-2020,07-02-2020,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,West,OFF-AP-10000252,Harmony HEPA Quiet Air Purifiers,291.8,4,16.38,,COD,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3654,5146,CA-2020-161333,02-02-2020,07-02-2020,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,West,OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",2178.04,4,38.9312,,Cards,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3655,133,US-2020-164147,02-02-2020,05-02-2020,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,East,OFF-FA-10002780,Staples,110.456,9,6.9732,,Cards,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3656,1321,CA-2020-167703,03-02-2020,08-02-2020,Standard Class,MC-17575,Matt Collins,Consumer,United States,Cincinnati,Ohio,East,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,936.229,3,-4.1832,,COD,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3657,1322,CA-2020-167703,03-02-2020,08-02-2020,Standard Class,MC-17575,Matt Collins,Consumer,United States,Cincinnati,Ohio,East,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",2298.552,2,35.694,,Cards,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3658,7445,CA-2020-127474,03-02-2020,07-02-2020,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,Central,OFF-PA-10001166,Xerox 2,119.184,1,1.8144,,Online,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3659,7065,CA-2020-169474,04-02-2020,09-02-2020,Standard Class,JF-15355,Jay Fein,Consumer,United States,Rochester,New York,East,OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,138.67,3,8.4942,,COD,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3660,6568,CA-2020-131282,05-02-2020,08-02-2020,Second Class,CB-12025,Cassandra Brandow,Consumer,United States,Waco,Texas,Central,OFF-AR-10003087,Staples in misc. colors,221.12,5,0.712,,Online,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3661,6839,CA-2020-107517,05-02-2020,09-02-2020,Standard Class,FC-14335,Fred Chung,Corporate,United States,Torrance,California,West,OFF-AP-10000275,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1666.7,5,459.396,,COD,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3662,7355,CA-2020-154102,06-02-2020,13-02-2020,Standard Class,SN-20560,Skye Norling,Home Office,United States,San Francisco,California,West,OFF-PA-10001593,Xerox 1947,135.9,5,13.455,,COD,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3663,7027,US-2020-101840,06-02-2020,12-02-2020,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,East,OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",134.24,4,15.606,,Online,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3664,7246,CA-2020-145807,09-02-2020,13-02-2020,Standard Class,SB-20190,Sarah Bern,Consumer,United States,Los Angeles,California,West,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,403.9,5,17.745,,Cards,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3665,3088,CA-2020-118773,09-02-2020,14-02-2020,Standard Class,TP-21415,Tom Prescott,Consumer,United States,Houston,Texas,Central,OFF-AP-10000055,Belkin F9S820V06 8 Outlet Surge,132.992,2,-32.48,,Cards,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3666,2368,CA-2020-123659,10-02-2020,13-02-2020,First Class,MN-17935,Michael Nguyen,Consumer,United States,Clinton,Maryland,East,OFF-PA-10002464,HP Office Recycled Paper (20Lb. and 87 Bright),1958.12,4,11.3288,,COD,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3667,8483,US-2020-118535,11-02-2020,15-02-2020,Standard Class,DJ-13510,Don Jones,Corporate,United States,New York City,New York,East,OFF-LA-10001297,Avery 473,936.7,2,9.936,,COD,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3668,9633,CA-2020-154809,13-02-2020,17-02-2020,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Minneapolis,Minnesota,Central,OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",116.64,8,38.9752,,Cards,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3669,2730,CA-2020-104801,13-02-2020,19-02-2020,Standard Class,FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,West,OFF-AR-10001547,Newell 311,919.63,3,1.7901,,COD,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3670,7119,CA-2020-104906,13-02-2020,17-02-2020,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,New York City,New York,East,OFF-PA-10001184,Xerox 1903,96.94,3,8.7906,,Cards,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3671,5599,CA-2020-151176,13-02-2020,20-02-2020,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Baltimore,Maryland,East,OFF-AR-10000614,Barrel Sharpener,117.71,3,2.7846,,Online,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3672,5598,CA-2020-151176,13-02-2020,20-02-2020,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Baltimore,Maryland,East,OFF-SU-10001165,Acme Elite Stainless Steel Scissors,144.02,3,6.5052,,COD,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3673,6313,CA-2020-120019,16-02-2020,21-02-2020,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Fairfield,Connecticut,East,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,612.51,3,81.1314,,Cards,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3674,8673,CA-2020-163265,16-02-2020,21-02-2020,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,Central,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",94.368,2,6.1992,,Cards,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3675,8676,CA-2020-163265,16-02-2020,21-02-2020,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,Central,OFF-AR-10004078,Newell 312,134.032,6,3.504,,Online,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3676,8675,CA-2020-163265,16-02-2020,21-02-2020,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,Central,OFF-ST-10000642,"Tennsco Lockers, Gray",156.352,3,-8.1822,,Online,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3677,4654,CA-2020-132647,17-02-2020,23-02-2020,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Perth Amboy,New Jersey,East,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,186.45,5,39.948,,COD,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3678,8107,CA-2020-159149,17-02-2020,19-02-2020,First Class,CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,Central,OFF-AR-10000937,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",205.44,6,52.632,,Online,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3679,5390,CA-2020-164707,18-02-2020,21-02-2020,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,West,OFF-LA-10004345,Avery 493,84.82,2,4.8118,,Online,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3680,2910,CA-2020-166415,19-02-2020,23-02-2020,Standard Class,ME-17725,Max Engle,Consumer,United States,Seattle,Washington,West,OFF-FA-10004968,Rubber Band Ball,831.22,3,0.2244,,COD,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3681,1837,CA-2020-122693,19-02-2020,21-02-2020,Second Class,NH-18610,Nicole Hansen,Corporate,United States,Roswell,Georgia,South,OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,1259.86,7,361.2994,,COD,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3682,3963,CA-2020-134838,19-02-2020,20-02-2020,First Class,ED-13885,Emily Ducich,Home Office,United States,Los Angeles,California,West,OFF-AR-10000634,Newell 320,133.84,3,3.4668,,Online,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3683,6657,CA-2020-135937,20-02-2020,27-02-2020,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,West,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,101.168,2,-6.396,,Online,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3684,6658,CA-2020-135937,20-02-2020,27-02-2020,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,West,OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,838.64,5,3.857,,Online,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3685,3286,CA-2020-150525,20-02-2020,25-02-2020,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Muskogee,Oklahoma,Central,OFF-AR-10002375,Newell 351,1038.56,2,1.9024,,COD,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3686,3287,CA-2020-150525,20-02-2020,25-02-2020,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Muskogee,Oklahoma,Central,OFF-AP-10000595,Disposable Triple-Filter Dust Bags,1233.11,3,3.4086,,Online,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3687,4523,CA-2020-105445,20-02-2020,25-02-2020,Second Class,BP-11095,Bart Pistole,Corporate,United States,Louisville,Colorado,West,OFF-FA-10001229,Staples,92.432,3,3.0654,,Online,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3688,6027,CA-2020-136007,23-02-2020,02-03-2020,Standard Class,AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,West,OFF-FA-10002701,Alliance Rubber Bands,619.4,5,0.336,,Online,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3689,1992,CA-2020-111374,24-02-2020,28-02-2020,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",132.956,4,-3.7996,,COD,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3690,3765,CA-2020-125878,25-02-2020,02-03-2020,Standard Class,MH-18025,Michelle Huthwaite,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,529.788,3,-3.0396,,COD,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3691,1189,CA-2020-117212,26-02-2020,28-02-2020,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,West,OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,110.92,4,22.1184,1.0,Online,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3692,6921,CA-2020-121706,26-02-2020,02-03-2020,Standard Class,BM-11140,Becky Martin,Consumer,United States,Santa Barbara,California,West,OFF-AP-10003287,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,380.79,7,99.9012,,Online,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3693,9766,CA-2020-101959,28-02-2020,06-03-2020,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Middletown,Connecticut,East,OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,919.84,2,4.7232,,Online,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3694,9767,CA-2020-101959,28-02-2020,06-03-2020,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Middletown,Connecticut,East,OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",943.78,1,3.501,,Online,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3695,7641,CA-2020-104885,02-03-2020,08-03-2020,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,East,OFF-PA-10002764,Easy-staple paper,109.04,6,33.3396,,Online,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3696,9252,CA-2020-155712,02-03-2020,08-03-2020,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,West,OFF-BI-10004224,Catalog Binders with Expanding Posts,128.648,2,33.64,1.0,Online,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3697,1771,CA-2020-146024,02-03-2020,08-03-2020,Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Dallas,Texas,Central,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,110.222,7,-20.1663,,Online,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3698,1770,CA-2020-146024,02-03-2020,08-03-2020,Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Dallas,Texas,Central,OFF-SU-10001935,Staple remover,94.976,4,-1.3952,,COD,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3699,7639,CA-2020-104885,02-03-2020,08-03-2020,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,East,OFF-EN-10003286,Staple envelope,156.96,7,27.2412,,Online,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3700,7638,CA-2020-104885,02-03-2020,08-03-2020,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,East,OFF-AR-10001615,Newell 34,134.52,3,15.4752,,COD,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3701,1323,CA-2020-121804,03-03-2020,08-03-2020,Standard Class,LP-17095,Liz Preis,Consumer,United States,Murray,Kentucky,South,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,110.8,5,19.656,,COD,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3702,5296,CA-2020-142174,04-03-2020,09-03-2020,Standard Class,DP-13000,Darren Powers,Consumer,United States,Houston,Texas,Central,OFF-PA-10000806,Xerox 1934,134.568,2,32.4684,,Online,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3703,421,CA-2020-110478,04-03-2020,09-03-2020,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,West,OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",93.25,1,7.015,,Online,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3704,6448,US-2020-119816,04-03-2020,06-03-2020,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,Central,OFF-LA-10002381,Avery 497,124.464,1,0.8624,,COD,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3705,6449,US-2020-119816,04-03-2020,06-03-2020,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,Central,OFF-ST-10000918,Crate-A-Files,123.72,1,0.654,,Online,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3706,420,CA-2020-110478,04-03-2020,09-03-2020,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,West,OFF-AR-10001573,American Pencil,122.32,4,2.7028,,Online,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3707,4745,CA-2020-168123,05-03-2020,05-03-2020,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,Central,OFF-ST-10000877,Recycled Steel Personal File for Standard File Folders,265.16,4,57.5016,,Online,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3708,5951,CA-2020-161046,05-03-2020,05-03-2020,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,South,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,291.24,2,78.672,,COD,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3709,4744,CA-2020-168123,05-03-2020,05-03-2020,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,Central,OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,112.9,2,2.528,,COD,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3710,3813,CA-2020-147753,05-03-2020,05-03-2020,Same Day,PK-19075,Pete Kriz,Consumer,United States,Milwaukee,Wisconsin,Central,OFF-LA-10003537,Avery 515,114.06,2,11.7782,,Cards,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3711,5949,CA-2020-161046,05-03-2020,05-03-2020,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,South,OFF-EN-10003862,Laser & Ink Jet Business Envelopes,130.68,4,19.6328,,COD,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3712,9312,CA-2020-148642,06-03-2020,12-03-2020,Standard Class,DW-13540,Don Weiss,Consumer,United States,Dallas,Texas,Central,OFF-LA-10000134,Avery 511,73.928,2,1.7248,,Online,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3713,6513,CA-2020-167640,06-03-2020,10-03-2020,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,West,OFF-LA-10004559,Avery 49,127.52,4,5.6448,,COD,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3714,4180,US-2020-119039,06-03-2020,10-03-2020,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,San Francisco,California,West,OFF-BI-10004182,Economy Binders,112.976,9,5.4288,,Cards,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3715,6512,CA-2020-167640,06-03-2020,10-03-2020,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,West,OFF-AR-10003158,Fluorescent Highlighters by Dixon,117.88,6,8.1192,,Cards,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3716,9313,CA-2020-148642,06-03-2020,12-03-2020,Standard Class,DW-13540,Don Weiss,Consumer,United States,Dallas,Texas,Central,OFF-AR-10000588,Newell 345,165.488,4,4.7616,,Online,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3717,5151,CA-2020-125101,06-03-2020,10-03-2020,Second Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,West,OFF-ST-10000675,"File Shuttle II and Handi-File, Black",165.78,2,16.945,,Cards,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3718,4904,CA-2020-110884,07-03-2020,12-03-2020,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,East,OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",106.59,3,42.1314,,COD,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3719,4884,CA-2020-104080,08-03-2020,15-03-2020,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Anaheim,California,West,OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",196.2,5,64.2,,COD,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3720,360,CA-2020-155698,08-03-2020,11-03-2020,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,South,OFF-AP-10001124,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,669.84,8,168.4384,,Cards,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3721,4885,CA-2020-104080,08-03-2020,15-03-2020,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Anaheim,California,West,OFF-AR-10001972,Newell 323,77.36,2,0.8736,,Online,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3722,361,CA-2020-155698,08-03-2020,11-03-2020,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,South,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",111.7,2,9.936,,COD,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3723,8541,CA-2020-147354,09-03-2020,13-03-2020,Standard Class,KB-16315,Karl Braun,Consumer,United States,Los Angeles,California,West,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,112.84,5,9.6375,,Online,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
